zip5,indi_bern,indi_hill,count_bern,count_hill,amt_bern,amt_hill
60033,15.0,1.0,202.0,5.0,8458.0,263.0
60034,2.0,0.0,3.0,0.0,160.0,0.0
60035,75.0,144.0,784.0,337.0,49855.0,219998.0
60036,1.0,0.0,15.0,0.0,3370.0,0.0
60039,1.0,0.0,4.0,0.0,53.0,0.0
60040,10.0,5.0,39.0,19.0,2250.0,4033.0
60041,6.0,2.0,29.0,6.0,728.0,2043.0
60042,6.0,0.0,86.0,0.0,1921.0,0.0
60043,4.0,10.0,42.0,15.0,3416.0,16046.0
60044,13.0,6.0,119.0,13.0,10763.0,6538.0
60045,26.0,51.0,142.0,88.0,25370.0,85489.0
60046,19.0,3.0,219.0,16.0,12814.0,3226.0
60047,30.0,26.0,399.0,54.0,22307.0,36341.0
60048,22.0,29.0,136.0,97.0,7541.0,30804.0
60050,20.0,4.0,193.0,14.0,7268.0,415.0
60051,13.0,2.0,124.0,4.0,5628.0,700.0
60053,16.0,13.0,102.0,61.0,3878.0,13105.0
60056,42.0,6.0,915.0,18.0,15437.0,1544.0
60060,27.0,11.0,212.0,59.0,6626.0,13536.0
60061,23.0,8.0,225.0,29.0,15452.0,2042.0
60062,54.0,52.0,577.0,143.0,31435.0,61954.0
60064,2.0,0.0,14.0,0.0,508.0,0.0
60067,35.0,14.0,392.0,30.0,13483.0,18641.0
60068,49.0,57.0,494.0,114.0,34289.0,49935.0
60069,7.0,11.0,22.0,43.0,1405.0,8927.0
60070,6.0,3.0,113.0,10.0,4663.0,496.0
60071,2.0,0.0,9.0,0.0,2533.0,0.0
60072,1.0,0.0,2.0,0.0,100.0,0.0
60073,16.0,2.0,188.0,4.0,6092.0,55.0
60074,21.0,3.0,173.0,8.0,12897.0,425.0
60075,2.0,1.0,11.0,1.0,1200.0,2700.0
60076,41.0,18.0,389.0,72.0,19543.0,4662.0
60077,24.0,16.0,331.0,51.0,8906.0,11181.0
60078,1.0,0.0,1.0,0.0,100.0,0.0
60081,7.0,0.0,40.0,0.0,2135.0,0.0
60083,9.0,3.0,74.0,4.0,3183.0,425.0
60084,11.0,0.0,88.0,0.0,9457.0,0.0
60085,16.0,9.0,144.0,22.0,6357.0,6225.0
60087,8.0,4.0,66.0,12.0,7545.0,576.0
60088,2.0,0.0,2.0,0.0,110.0,0.0
60089,26.0,21.0,248.0,41.0,15780.0,24128.0
60090,11.0,5.0,62.0,20.0,3158.0,6417.0
60091,73.0,118.0,677.0,264.0,53397.0,147995.0
60092,1.0,0.0,2.0,0.0,77.0,0.0
60093,44.0,139.0,315.0,309.0,38387.0,231681.0
60094,1.0,0.0,2.0,0.0,200.0,0.0
60096,2.0,1.0,6.0,2.0,2062.0,250.0
60097,8.0,1.0,92.0,1.0,2447.0,2700.0
60098,35.0,3.0,385.0,4.0,21427.0,125.0
60099,15.0,0.0,151.0,0.0,11004.0,0.0
60101,10.0,3.0,112.0,14.0,3321.0,3050.0
60102,27.0,7.0,300.0,33.0,12146.0,3345.0
60103,24.0,7.0,224.0,23.0,8889.0,7127.0
60104,2.0,3.0,9.0,6.0,800.0,642.0
60106,9.0,4.0,98.0,12.0,3163.0,3265.0
60107,17.0,2.0,243.0,4.0,8765.0,225.0
60108,17.0,6.0,153.0,15.0,12179.0,8585.0
60109,2.0,0.0,4.0,0.0,554.0,0.0
6011,1.0,0.0,6.0,0.0,300.0,0.0
60110,7.0,2.0,133.0,3.0,6447.0,63.0
60111,3.0,0.0,7.0,0.0,937.0,0.0
60112,5.0,0.0,49.0,0.0,1381.0,0.0
60115,54.0,5.0,416.0,19.0,26745.0,1043.0
60118,17.0,3.0,106.0,18.0,6273.0,2891.0
60119,12.0,1.0,280.0,5.0,8094.0,38.0
60120,28.0,7.0,349.0,23.0,9616.0,1450.0
60121,1.0,0.0,3.0,0.0,300.0,0.0
60123,30.0,4.0,184.0,18.0,18325.0,400.0
60124,23.0,8.0,171.0,25.0,12636.0,1180.0
60126,60.0,14.0,908.0,57.0,36189.0,9850.0
60130,36.0,8.0,458.0,15.0,20791.0,1284.0
60131,6.0,4.0,99.0,14.0,5200.0,677.0
60133,5.0,4.0,69.0,27.0,2171.0,1275.0
60134,30.0,17.0,279.0,92.0,16629.0,16428.0
60135,3.0,2.0,50.0,3.0,980.0,400.0
60136,3.0,1.0,26.0,3.0,709.0,150.0
60137,47.0,20.0,466.0,51.0,36998.0,22332.0
60139,10.0,3.0,85.0,5.0,2570.0,4381.0
60140,5.0,1.0,45.0,1.0,1821.0,19.0
60142,20.0,5.0,219.0,19.0,11483.0,836.0
60143,8.0,1.0,143.0,1.0,5351.0,250.0
60145,1.0,0.0,8.0,0.0,280.0,0.0
60148,50.0,13.0,321.0,75.0,17164.0,8322.0
60150,1.0,0.0,38.0,0.0,1677.0,0.0
60151,1.0,1.0,24.0,3.0,1684.0,57.0
60152,3.0,6.0,36.0,8.0,1783.0,11238.0
60153,1.0,0.0,7.0,0.0,280.0,0.0
60154,20.0,3.0,208.0,6.0,8718.0,5488.0
60156,10.0,4.0,100.0,6.0,4912.0,4900.0
60157,1.0,0.0,8.0,0.0,122.0,0.0
60160,3.0,3.0,27.0,4.0,510.0,3595.0
60162,0.0,2.0,0.0,5.0,0.0,78.0
60163,1.0,1.0,1.0,1.0,50.0,1000.0
60164,6.0,1.0,88.0,8.0,3859.0,94.0
60169,16.0,5.0,85.0,15.0,4769.0,597.0
60171,5.0,0.0,127.0,0.0,3838.0,0.0
60172,13.0,4.0,146.0,17.0,6064.0,1026.0
60173,11.0,2.0,139.0,4.0,12563.0,3525.0
60174,38.0,15.0,502.0,48.0,24801.0,8330.0
60175,24.0,9.0,258.0,22.0,18978.0,10190.0
60176,2.0,2.0,26.0,19.0,610.0,320.0
60177,11.0,4.0,103.0,30.0,2079.0,469.0
60178,10.0,7.0,81.0,34.0,5190.0,1066.0
60181,19.0,8.0,264.0,47.0,21801.0,7586.0
60184,4.0,3.0,15.0,3.0,1281.0,5600.0
60185,19.0,7.0,188.0,12.0,10561.0,11218.0
60187,30.0,11.0,207.0,66.0,9099.0,2436.0
60188,25.0,6.0,195.0,34.0,6459.0,1950.0
60189,24.0,10.0,373.0,20.0,32754.0,12079.0
60190,11.0,1.0,210.0,1.0,7786.0,100.0
60191,3.0,4.0,15.0,9.0,555.0,1629.0
60192,8.0,5.0,44.0,18.0,3066.0,3479.0
60193,33.0,10.0,369.0,15.0,11268.0,15084.0
60194,5.0,3.0,31.0,9.0,1970.0,233.0
60195,2.0,0.0,7.0,0.0,2815.0,0.0
60196,1.0,0.0,8.0,0.0,445.0,0.0
60201,183.0,145.0,2522.0,353.0,132700.0,171186.0
60202,173.0,72.0,1668.0,203.0,89676.0,63263.0
60203,12.0,13.0,37.0,39.0,1898.0,11548.0
60204,1.0,1.0,10.0,1.0,450.0,100.0
60208,1.0,2.0,4.0,3.0,400.0,450.0
6030,1.0,0.0,1.0,0.0,125.0,0.0
60301,16.0,8.0,121.0,28.0,6858.0,5733.0
60302,128.0,111.0,1450.0,363.0,107542.0,110959.0
60304,61.0,29.0,672.0,154.0,44302.0,12756.0
60305,29.0,39.0,343.0,89.0,14548.0,70490.0
60316,1.0,0.0,1.0,0.0,100.0,0.0
60401,2.0,0.0,5.0,0.0,710.0,0.0
60402,50.0,8.0,689.0,55.0,24082.0,12021.0
60403,7.0,1.0,67.0,1.0,2160.0,25.0
60404,9.0,5.0,148.0,21.0,4476.0,1632.0
60406,7.0,0.0,282.0,0.0,2513.0,0.0
60407,1.0,0.0,2.0,0.0,125.0,0.0
60408,4.0,0.0,12.0,0.0,294.0,0.0
60409,8.0,4.0,111.0,15.0,4093.0,2112.0
60410,7.0,1.0,53.0,9.0,2239.0,128.0
60411,11.0,7.0,134.0,22.0,5283.0,3480.0
60415,6.0,0.0,34.0,0.0,721.0,0.0
60416,4.0,0.0,19.0,0.0,854.0,0.0
60417,8.0,5.0,74.0,15.0,3467.0,808.0
60419,1.0,1.0,7.0,3.0,310.0,100.0
60420,3.0,1.0,12.0,3.0,425.0,88.0
60421,2.0,0.0,3.0,0.0,170.0,0.0
60422,8.0,15.0,66.0,39.0,4562.0,21755.0
60423,20.0,9.0,223.0,9.0,10495.0,14100.0
60425,1.0,1.0,14.0,1.0,930.0,50.0
60426,2.0,0.0,7.0,0.0,312.0,0.0
60428,1.0,0.0,20.0,0.0,775.0,0.0
60429,1.0,2.0,6.0,5.0,504.0,616.0
60430,23.0,4.0,289.0,12.0,10305.0,1390.0
60431,12.0,2.0,207.0,3.0,6479.0,300.0
60432,3.0,1.0,9.0,1.0,1686.0,1000.0
60433,1.0,0.0,2.0,0.0,100.0,0.0
60435,24.0,9.0,200.0,28.0,8505.0,4003.0
60436,7.0,0.0,76.0,0.0,3331.0,0.0
60438,8.0,3.0,42.0,18.0,1774.0,3376.0
60439,15.0,3.0,77.0,7.0,7307.0,2176.0
60440,24.0,10.0,222.0,54.0,12786.0,4725.0
60441,10.0,1.0,147.0,6.0,6003.0,65.0
60442,9.0,0.0,73.0,0.0,2965.0,0.0
60443,8.0,3.0,84.0,8.0,3306.0,5535.0
60445,9.0,3.0,193.0,18.0,9443.0,925.0
60446,13.0,2.0,147.0,3.0,6215.0,165.0
60447,9.0,1.0,103.0,2.0,5474.0,300.0
60448,17.0,3.0,147.0,9.0,4513.0,365.0
60449,9.0,2.0,26.0,3.0,2040.0,418.0
60450,5.0,1.0,19.0,4.0,2669.0,100.0
60451,22.0,5.0,429.0,15.0,18647.0,1235.0
60452,9.0,1.0,67.0,3.0,3358.0,175.0
60453,34.0,3.0,332.0,13.0,12593.0,2258.0
60455,2.0,2.0,14.0,11.0,508.0,3034.0
60456,3.0,1.0,14.0,3.0,325.0,15.0
60457,9.0,1.0,127.0,4.0,4298.0,139.0
60458,1.0,0.0,18.0,0.0,787.0,0.0
60459,5.0,1.0,43.0,1.0,1081.0,200.0
60461,3.0,10.0,36.0,50.0,2418.0,2160.0
60462,33.0,21.0,347.0,63.0,16102.0,18291.0
60463,7.0,5.0,79.0,11.0,3842.0,1785.0
60464,10.0,9.0,103.0,22.0,4972.0,11915.0
60465,6.0,7.0,20.0,19.0,1965.0,6515.0
60466,11.0,2.0,216.0,18.0,11231.0,371.0
60467,14.0,11.0,91.0,27.0,4192.0,11599.0
60468,4.0,0.0,33.0,0.0,546.0,0.0
60471,0.0,2.0,0.0,5.0,0.0,5400.0
60473,2.0,8.0,12.0,15.0,553.0,6346.0
60475,1.0,0.0,1.0,0.0,100.0,0.0
60477,18.0,4.0,166.0,19.0,6247.0,486.0
60478,2.0,2.0,6.0,10.0,255.0,292.0
60480,11.0,6.0,97.0,9.0,9199.0,5125.0
60481,11.0,1.0,81.0,12.0,4708.0,90.0
60482,3.0,0.0,30.0,0.0,1272.0,0.0
60484,0.0,1.0,0.0,8.0,0.0,278.0
60487,14.0,7.0,66.0,16.0,3907.0,3497.0
60490,5.0,9.0,44.0,17.0,6677.0,18460.0
60491,13.0,0.0,333.0,0.0,8981.0,0.0
60501,1.0,0.0,9.0,0.0,880.0,0.0
60502,19.0,5.0,126.0,40.0,11575.0,521.0
60503,3.0,2.0,4.0,4.0,160.0,70.0
60504,25.0,2.0,355.0,6.0,14867.0,276.0
60505,19.0,5.0,254.0,20.0,19052.0,392.0
60506,26.0,10.0,276.0,28.0,8707.0,5329.0
60510,18.0,3.0,80.0,4.0,5146.0,202.0
60512,1.0,0.0,42.0,0.0,3306.0,0.0
60513,27.0,6.0,238.0,15.0,10686.0,1974.0
60514,8.0,6.0,64.0,8.0,3205.0,7255.0
60515,46.0,25.0,498.0,87.0,22062.0,19312.0
60516,26.0,13.0,194.0,90.0,9963.0,3198.0
60517,21.0,5.0,161.0,11.0,12172.0,596.0
60518,0.0,1.0,0.0,1.0,0.0,38.0
60521,13.0,30.0,79.0,88.0,10445.0,56324.0
60522,3.0,1.0,22.0,1.0,20500.0,2700.0
60523,8.0,22.0,82.0,55.0,8499.0,30506.0
60525,35.0,28.0,415.0,50.0,16891.0,32117.0
60526,8.0,6.0,107.0,7.0,5047.0,11804.0
60527,27.0,51.0,216.0,90.0,10739.0,80101.0
60532,27.0,12.0,191.0,74.0,11998.0,10791.0
60533,1.0,0.0,1.0,0.0,1000.0,0.0
60534,4.0,0.0,34.0,0.0,1755.0,0.0
60537,1.0,0.0,3.0,0.0,520.0,0.0
60538,21.0,2.0,125.0,5.0,3353.0,344.0
60539,1.0,0.0,10.0,0.0,297.0,0.0
60540,65.0,28.0,724.0,83.0,40512.0,19130.0
60541,1.0,1.0,3.0,3.0,105.0,30.0
60542,10.0,3.0,92.0,4.0,2383.0,2970.0
60543,23.0,6.0,356.0,26.0,10294.0,1660.0
60544,11.0,3.0,75.0,14.0,1504.0,447.0
60545,3.0,0.0,13.0,0.0,259.0,0.0
60546,21.0,6.0,202.0,45.0,18862.0,6079.0
60548,3.0,1.0,6.0,4.0,1199.0,291.0
60550,1.0,0.0,9.0,0.0,155.0,0.0
60551,1.0,0.0,2.0,0.0,200.0,0.0
60552,3.0,0.0,62.0,0.0,1331.0,0.0
60553,2.0,0.0,5.0,0.0,569.0,0.0
60554,7.0,3.0,86.0,35.0,3519.0,591.0
60555,10.0,9.0,88.0,21.0,3712.0,3389.0
60558,19.0,14.0,316.0,27.0,18066.0,18140.0
60559,16.0,8.0,112.0,11.0,9688.0,2750.0
60560,17.0,3.0,112.0,19.0,9840.0,867.0
60561,19.0,8.0,185.0,16.0,9408.0,11810.0
60563,30.0,14.0,292.0,38.0,11972.0,12179.0
60564,33.0,25.0,412.0,70.0,40572.0,17005.0
60565,40.0,15.0,463.0,59.0,22661.0,7115.0
60581,1.0,0.0,10.0,0.0,293.0,0.0
60585,10.0,7.0,76.0,43.0,5899.0,4625.0
60586,4.0,6.0,48.0,30.0,1388.0,1039.0
60599,1.0,0.0,1.0,0.0,1000.0,0.0
60601,31.0,86.0,261.0,181.0,23280.0,152501.0
60602,8.0,55.0,66.0,125.0,5350.0,118434.0
60603,10.0,17.0,115.0,53.0,7307.0,43852.0
60604,6.0,10.0,126.0,16.0,5171.0,31550.0
60605,80.0,91.0,764.0,221.0,49383.0,113146.0
60606,19.0,49.0,110.0,81.0,15846.0,74357.0
60607,63.0,48.0,593.0,94.0,36386.0,61468.0
60608,75.0,13.0,696.0,48.0,34897.0,22392.0
60609,18.0,7.0,174.0,12.0,14544.0,6900.0
60610,55.0,185.0,639.0,406.0,64387.0,289208.0
60611,86.0,273.0,1039.0,555.0,130366.0,450042.0
60612,32.0,18.0,333.0,73.0,20943.0,17708.0
60613,142.0,127.0,1204.0,355.0,68038.0,118248.0
60614,150.0,340.0,1541.0,736.0,87366.0,567440.0
60615,132.0,72.0,1043.0,228.0,65797.0,64728.0
60616,43.0,39.0,499.0,86.0,25674.0,53600.0
60617,19.0,13.0,94.0,53.0,7231.0,14026.0
60618,198.0,74.0,1489.0,187.0,82640.0,71523.0
60619,6.0,10.0,48.0,39.0,2063.0,4352.0
60620,0.0,2.0,0.0,5.0,0.0,83.0
60622,187.0,90.0,2029.0,203.0,114278.0,103207.0
60623,17.0,5.0,155.0,18.0,6602.0,2890.0
60624,2.0,0.0,12.0,0.0,260.0,0.0
60625,185.0,67.0,1908.0,138.0,96072.0,57426.0
60626,164.0,40.0,1423.0,141.0,71702.0,22156.0
60628,6.0,9.0,33.0,19.0,1123.0,3944.0
60629,13.0,1.0,124.0,1.0,6429.0,250.0
60630,69.0,18.0,553.0,69.0,27161.0,10433.0
60631,26.0,13.0,299.0,14.0,9368.0,11389.0
60632,20.0,2.0,311.0,2.0,9385.0,18.0
60633,3.0,0.0,21.0,0.0,2739.0,0.0
60634,39.0,8.0,335.0,22.0,19292.0,4636.0
60636,3.0,0.0,17.0,0.0,812.0,0.0
60637,81.0,48.0,743.0,138.0,47113.0,59781.0
60638,29.0,7.0,246.0,13.0,13644.0,2720.0
60639,14.0,3.0,118.0,4.0,4311.0,295.0
60640,226.0,115.0,2788.0,374.0,132335.0,105184.0
60641,66.0,17.0,655.0,76.0,28663.0,9870.0
60642,61.0,21.0,613.0,45.0,45489.0,23664.0
60643,37.0,34.0,336.0,113.0,19826.0,34980.0
60644,7.0,1.0,54.0,1.0,2076.0,200.0
60645,70.0,30.0,642.0,105.0,42179.0,13468.0
60646,42.0,19.0,325.0,103.0,20247.0,18813.0
60647,234.0,84.0,2061.0,241.0,137673.0,106858.0
60649,19.0,19.0,193.0,34.0,16321.0,22441.0
60651,11.0,4.0,73.0,22.0,7659.0,808.0
60652,10.0,4.0,135.0,42.0,5286.0,507.0
60653,7.0,12.0,28.0,23.0,1136.0,11647.0
60654,20.0,96.0,175.0,158.0,26293.0,154753.0
60655,17.0,2.0,98.0,8.0,6744.0,406.0
60656,12.0,3.0,117.0,19.0,7019.0,208.0
60657,173.0,208.0,1862.0,533.0,113965.0,211049.0
60659,31.0,15.0,538.0,48.0,19461.0,9535.0
60660,155.0,79.0,1510.0,275.0,97854.0,46694.0
60661,30.0,27.0,180.0,79.0,13896.0,31904.0
60664,1.0,0.0,14.0,0.0,367.0,0.0
60680,3.0,1.0,16.0,1.0,958.0,500.0
60690,1.0,2.0,3.0,7.0,125.0,131.0
60702,1.0,0.0,1.0,0.0,100.0,0.0
60706,8.0,5.0,41.0,15.0,1113.0,1064.0
60707,28.0,5.0,372.0,10.0,22140.0,6451.0
60712,6.0,14.0,175.0,34.0,4269.0,22240.0
60714,15.0,9.0,129.0,20.0,3658.0,14168.0
60803,5.0,0.0,61.0,0.0,2337.0,0.0
60804,10.0,2.0,70.0,7.0,6264.0,175.0
60805,13.0,3.0,205.0,18.0,20787.0,300.0
60827,1.0,0.0,31.0,0.0,370.0,0.0
60901,10.0,3.0,22.0,16.0,873.0,718.0
60911,1.0,0.0,6.0,0.0,162.0,0.0
60913,3.0,0.0,31.0,0.0,980.0,0.0
60914,16.0,3.0,182.0,4.0,9246.0,450.0
60915,6.0,0.0,57.0,0.0,3275.0,0.0
60919,3.0,0.0,80.0,0.0,5650.0,0.0
60920,2.0,0.0,18.0,0.0,857.0,0.0
60935,1.0,0.0,24.0,0.0,810.0,0.0
60936,0.0,1.0,0.0,1.0,0.0,250.0
60938,1.0,0.0,5.0,0.0,654.0,0.0
60941,2.0,0.0,10.0,0.0,299.0,0.0
60950,4.0,4.0,995.0,6.0,5546.0,575.0
60951,2.0,0.0,4.0,0.0,2054.0,0.0
60952,1.0,0.0,16.0,0.0,702.0,0.0
60954,6.0,0.0,27.0,0.0,2030.0,0.0
60957,2.0,0.0,39.0,0.0,1692.0,0.0
60961,1.0,0.0,2.0,0.0,30.0,0.0
60963,2.0,0.0,30.0,0.0,485.0,0.0
60964,0.0,1.0,0.0,2.0,0.0,505.0
60970,2.0,0.0,22.0,0.0,622.0,0.0
61006,1.0,0.0,3.0,0.0,140.0,0.0
61008,10.0,4.0,308.0,31.0,6096.0,703.0
61010,7.0,1.0,35.0,1.0,5180.0,20.0
61011,3.0,0.0,5.0,0.0,262.0,0.0
61012,1.0,0.0,83.0,0.0,1226.0,0.0
61016,7.0,0.0,39.0,0.0,2319.0,0.0
61019,4.0,1.0,31.0,1.0,2165.0,100.0
61020,2.0,0.0,23.0,0.0,527.0,0.0
61021,9.0,1.0,78.0,1.0,1849.0,1000.0
61024,5.0,0.0,43.0,0.0,4323.0,0.0
61025,3.0,0.0,18.0,0.0,760.0,0.0
61032,10.0,2.0,85.0,3.0,2864.0,94.0
61036,9.0,1.0,80.0,5.0,3688.0,95.0
61042,3.0,0.0,23.0,0.0,580.0,0.0
61053,4.0,2.0,80.0,4.0,2694.0,175.0
61054,1.0,0.0,6.0,0.0,180.0,0.0
61060,2.0,0.0,11.0,0.0,169.0,0.0
61061,12.0,1.0,109.0,4.0,4409.0,150.0
61063,2.0,1.0,5.0,10.0,160.0,488.0
61064,1.0,0.0,1.0,0.0,27.0,0.0
61065,6.0,1.0,50.0,3.0,1200.0,600.0
61067,2.0,0.0,35.0,0.0,732.0,0.0
61068,10.0,1.0,61.0,1.0,2833.0,450.0
61070,0.0,1.0,0.0,2.0,0.0,52.0
61071,2.0,0.0,21.0,0.0,1263.0,0.0
61072,5.0,2.0,22.0,4.0,1137.0,575.0
61073,13.0,1.0,160.0,1.0,7149.0,25.0
61074,1.0,1.0,26.0,2.0,2220.0,500.0
61079,1.0,0.0,16.0,0.0,467.0,0.0
61080,4.0,2.0,31.0,11.0,695.0,275.0
61081,15.0,1.0,223.0,7.0,5509.0,528.0
61084,2.0,0.0,32.0,0.0,1586.0,0.0
61085,2.0,0.0,3.0,0.0,80.0,0.0
61087,2.0,0.0,2.0,0.0,42.0,0.0
61088,3.0,0.0,7.0,0.0,2227.0,0.0
61101,5.0,0.0,22.0,0.0,1218.0,0.0
61102,5.0,0.0,39.0,0.0,1175.0,0.0
61103,12.0,4.0,150.0,8.0,6426.0,885.0
61104,6.0,0.0,45.0,0.0,1850.0,0.0
61107,26.0,5.0,195.0,9.0,7572.0,350.0
61108,19.0,4.0,188.0,14.0,5006.0,525.0
61109,10.0,1.0,60.0,9.0,3872.0,146.0
61110,1.0,0.0,6.0,0.0,116.0,0.0
61111,10.0,2.0,56.0,3.0,2546.0,520.0
61114,8.0,8.0,77.0,23.0,4422.0,925.0
61115,6.0,1.0,58.0,1.0,3329.0,250.0
61118,1.0,0.0,3.0,0.0,72.0,0.0
61201,25.0,12.0,228.0,20.0,17136.0,4955.0
61235,1.0,0.0,36.0,0.0,884.0,0.0
61240,1.0,0.0,8.0,0.0,1600.0,0.0
61241,2.0,1.0,11.0,1.0,216.0,250.0
61242,1.0,0.0,9.0,0.0,100.0,0.0
61244,7.0,3.0,60.0,4.0,1794.0,235.0
61250,0.0,1.0,0.0,1.0,0.0,2700.0
61252,3.0,0.0,10.0,0.0,306.0,0.0
61254,5.0,3.0,31.0,14.0,2087.0,316.0
61256,2.0,0.0,33.0,0.0,1010.0,0.0
61257,0.0,1.0,0.0,1.0,0.0,150.0
61260,0.0,1.0,0.0,3.0,0.0,75.0
61264,5.0,0.0,53.0,0.0,1155.0,0.0
61265,24.0,8.0,243.0,20.0,8172.0,4429.0
61270,5.0,0.0,31.0,0.0,603.0,0.0
61275,5.0,1.0,87.0,5.0,2257.0,19.0
61278,1.0,0.0,11.0,0.0,280.0,0.0
61281,5.0,0.0,16.0,0.0,4117.0,0.0
61282,4.0,1.0,52.0,2.0,1390.0,63.0
61284,2.0,1.0,49.0,6.0,1666.0,115.0
61285,5.0,0.0,70.0,0.0,1348.0,0.0
61301,4.0,0.0,42.0,0.0,1162.0,0.0
61310,2.0,0.0,13.0,0.0,282.0,0.0
61318,2.0,0.0,47.0,0.0,2032.0,0.0
61328,1.0,0.0,1.0,0.0,250.0,0.0
61329,2.0,0.0,9.0,0.0,3500.0,0.0
61333,1.0,0.0,50.0,0.0,597.0,0.0
61334,1.0,0.0,25.0,0.0,386.0,0.0
61338,0.0,1.0,0.0,1.0,0.0,10.0
61341,5.0,0.0,18.0,0.0,990.0,0.0
61342,2.0,2.0,12.0,3.0,507.0,44.0
61348,3.0,1.0,31.0,8.0,1214.0,87.0
61349,4.0,0.0,78.0,0.0,1898.0,0.0
61350,19.0,7.0,227.0,17.0,6459.0,3445.0
61353,1.0,0.0,19.0,0.0,325.0,0.0
61354,3.0,2.0,24.0,8.0,1060.0,256.0
61356,5.0,1.0,16.0,2.0,1169.0,50.0
61358,1.0,0.0,11.0,0.0,591.0,0.0
61361,1.0,0.0,13.0,0.0,420.0,0.0
61362,3.0,0.0,18.0,0.0,454.0,0.0
61364,3.0,1.0,19.0,4.0,802.0,80.0
61367,0.0,1.0,0.0,2.0,0.0,50.0
61368,1.0,1.0,78.0,4.0,5010.0,250.0
61370,0.0,1.0,0.0,8.0,0.0,439.0
61373,3.0,0.0,15.0,0.0,607.0,0.0
61379,1.0,0.0,24.0,0.0,600.0,0.0
61401,23.0,4.0,325.0,15.0,13405.0,653.0
61410,2.0,1.0,31.0,4.0,583.0,700.0
61415,0.0,1.0,0.0,15.0,0.0,1660.0
61422,1.0,0.0,2.0,0.0,65.0,0.0
61425,0.0,1.0,0.0,1.0,0.0,19.0
61427,1.0,1.0,1.0,3.0,27.0,300.0
61428,1.0,0.0,6.0,0.0,194.0,0.0
61434,4.0,0.0,28.0,0.0,883.0,0.0
61436,2.0,0.0,4.0,0.0,577.0,0.0
61438,1.0,0.0,37.0,0.0,737.0,0.0
61440,1.0,0.0,3.0,0.0,176.0,0.0
61442,1.0,0.0,4.0,0.0,1100.0,0.0
61443,6.0,1.0,55.0,3.0,1834.0,30.0
61448,1.0,0.0,1.0,0.0,35.0,0.0
61453,1.0,0.0,17.0,0.0,1115.0,0.0
61455,16.0,7.0,167.0,16.0,5393.0,1415.0
61462,4.0,1.0,11.0,2.0,1426.0,200.0
61466,1.0,0.0,1.0,0.0,250.0,0.0
61467,0.0,1.0,0.0,2.0,0.0,20.0
61472,2.0,0.0,27.0,0.0,558.0,0.0
61473,1.0,0.0,1.0,0.0,15.0,0.0
61476,1.0,0.0,2.0,0.0,200.0,0.0
61477,1.0,0.0,3.0,0.0,81.0,0.0
61484,1.0,0.0,14.0,0.0,299.0,0.0
61485,1.0,0.0,1.0,0.0,15.0,0.0
61488,2.0,0.0,10.0,0.0,1100.0,0.0
61491,1.0,0.0,5.0,0.0,100.0,0.0
61517,5.0,0.0,47.0,0.0,2115.0,0.0
61520,7.0,2.0,67.0,16.0,2587.0,323.0
61523,6.0,0.0,142.0,0.0,7763.0,0.0
61525,5.0,4.0,38.0,8.0,3109.0,491.0
61526,1.0,0.0,4.0,0.0,230.0,0.0
61529,2.0,0.0,18.0,0.0,715.0,0.0
61531,1.0,0.0,10.0,0.0,1100.0,0.0
61532,0.0,1.0,0.0,4.0,0.0,85.0
61534,1.0,0.0,41.0,0.0,695.0,0.0
61535,2.0,0.0,8.0,0.0,600.0,0.0
61536,2.0,0.0,5.0,0.0,255.0,0.0
61537,2.0,0.0,12.0,0.0,520.0,0.0
61540,2.0,0.0,10.0,0.0,340.0,0.0
61542,2.0,0.0,8.0,0.0,244.0,0.0
61546,1.0,0.0,12.0,0.0,299.0,0.0
61547,3.0,1.0,6.0,1.0,254.0,25.0
61548,7.0,1.0,53.0,3.0,2067.0,29.0
61550,4.0,1.0,77.0,1.0,3078.0,50.0
61552,1.0,0.0,1.0,0.0,100.0,0.0
61554,13.0,1.0,275.0,2.0,8618.0,1000.0
61559,1.0,0.0,49.0,0.0,1674.0,0.0
61560,0.0,1.0,0.0,7.0,0.0,40.0
61568,1.0,0.0,14.0,0.0,324.0,0.0
61571,9.0,3.0,31.0,12.0,2369.0,3143.0
61572,1.0,0.0,6.0,0.0,300.0,0.0
61600,1.0,0.0,2.0,0.0,52.0,0.0
61602,2.0,2.0,5.0,11.0,2050.0,3264.0
61603,3.0,1.0,12.0,9.0,276.0,320.0
61604,12.0,4.0,97.0,16.0,3878.0,263.0
61605,2.0,1.0,5.0,2.0,160.0,50.0
61606,11.0,2.0,344.0,3.0,10134.0,300.0
61607,3.0,0.0,5.0,0.0,590.0,0.0
61610,1.0,0.0,2.0,0.0,100.0,0.0
61611,13.0,2.0,86.0,15.0,2362.0,1382.0
61612,1.0,0.0,10.0,0.0,867.0,0.0
61614,25.0,7.0,154.0,18.0,6906.0,1149.0
61615,19.0,5.0,158.0,10.0,13034.0,2735.0
61616,4.0,1.0,21.0,1.0,563.0,50.0
61650,0.0,1.0,0.0,8.0,0.0,1700.0
61701,32.0,20.0,331.0,55.0,14963.0,18336.0
61704,27.0,8.0,343.0,27.0,19907.0,2046.0
61705,6.0,2.0,52.0,5.0,1393.0,500.0
61723,3.0,0.0,19.0,0.0,1615.0,0.0
61725,2.0,0.0,68.0,0.0,1865.0,0.0
